carat,cut,color,clarity,depth,table,x,y,z,price
0.5,Fair,E,VS2,65.4,57.0,5.01,4.81,3.21,1397
0.56,Premium,I,VVS1,62.4,56.0,5.28,5.24,3.28,1698
1.05,Ideal,G,VS2,60.8,57.0,6.65,6.58,4.02,6604
0.52,Ideal,E,VS2,61.2,56.0,5.23,5.16,3.18,1815
0.54,Ideal,G,SI1,61.5,55.1,5.25,5.27,3.23,1395
0.71,Very Good,I,VVS2,63.1,58.0,5.71,5.64,3.58,2450
0.7,Ideal,E,SI1,,55.0,5.67,5.7,3.55,2614
0.31,Ideal,J,VVS1,62.4,54.0,4.32,4.35,2.7,461
0.91,Very Good,J,SI2,62.0,56.0,6.18,6.23,3.85,3181
0.3,Ideal,G,SI1,62.1,53.0,4.32,4.37,2.7,422
1.06,Premium,G,VS1,62.2,55.0,6.58,6.51,4.07,6853
0.76,Premium,E,SI1,61.6,59.0,5.83,5.79,3.58,2644
0.32,Ideal,E,VVS2,62.3,56.0,4.4,4.37,2.73,1080
1.1,Premium,H,SI2,59.5,57.0,6.81,6.74,4.03,4004
0.4,Very Good,G,IF,61.2,57.0,4.77,4.79,2.92,1220
1.22,Ideal,G,SI1,61.6,57.0,6.89,6.81,4.22,6559
0.71,Ideal,I,VVS2,60.4,57.0,5.78,5.81,3.5,3007
1.07,Very Good,D,IF,60.9,58.0,6.57,6.67,4.03,18114
0.83,Ideal,E,SI2,62.2,57.0,6.0,6.05,3.75,2870
0.7,Ideal,I,VVS1,62.3,55.0,5.7,5.64,3.53,2536
1.5,Good,G,VS1,63.8,58.0,7.21,7.12,4.57,13720
2.06,Ideal,I,SI2,63.3,54.0,8.09,8.14,5.13,14505
0.85,Ideal,E,VS2,59.3,57.0,6.19,6.22,3.68,3924
1.26,Premium,E,VS1,60.7,58.0,7.02,7.04,4.27,10367
1.06,Premium,H,SI1,61.6,59.0,6.55,6.54,4.03,4872
0.69,Ideal,G,SI1,62.4,56.0,5.66,5.69,3.55,2297
1.02,Ideal,F,VS2,61.0,56.0,6.55,6.62,4.02,6393
0.55,Ideal,D,VS1,61.7,55.0,5.25,5.26,3.24,1890
0.9,Fair,F,VS2,58.9,67.0,6.18,6.17,3.64,3992
0.38,Very Good,F,SI1,61.5,54.0,4.69,4.71,2.89,660
0.3,Premium,G,VVS1,62.6,58.0,4.27,4.29,2.68,789
0.91,Premium,E,SI1,62.1,58.0,6.18,6.15,3.83,4256
0.7,Premium,G,SI2,61.1,60.0,5.67,5.62,3.45,2177
1.01,Premium,F,SI2,61.1,57.0,6.48,6.44,3.95,3903
0.91,Premium,F,SI2,61.7,58.0,6.22,6.29,3.86,3609
0.47,Premium,E,SI2,58.7,60.0,5.13,5.09,3.0,1072
2.02,Ideal,H,SI1,62.0,56.0,8.06,8.13,5.02,17392
2.25,Premium,I,SI1,60.1,60.0,8.55,8.51,5.13,18034
1.01,Premium,J,VVS2,62.7,59.0,6.46,6.39,4.03,3897
0.53,Ideal,D,SI1,61.2,57.0,5.19,5.24,3.19,1587
0.33,Ideal,F,VS2,62.3,56.0,4.43,4.46,2.77,666
0.34,Ideal,G,VS2,61.3,55.0,4.51,4.49,2.76,765
0.54,Ideal,H,VVS1,61.2,57.0,5.21,5.25,3.2,1723
1.31,Ideal,G,VS1,62.2,56.0,7.05,7.01,4.37,10071
1.22,Premium,E,SI1,62.3,59.0,6.8,6.74,4.22,7395
1.55,Ideal,J,VS1,60.4,57.0,7.52,7.54,4.55,8548
0.42,Premium,F,IF,62.2,56.0,4.85,4.8,3.0,1389
0.64,Very Good,D,SI2,62.8,54.0,5.5,5.52,3.46,1629
0.3,Premium,E,VS1,60.6,62.0,4.3,4.28,2.6,851
0.3,Ideal,I,SI1,60.4,59.0,4.33,4.35,2.62,439
0.87,Ideal,H,SI2,62.7,56.0,6.16,6.13,3.85,2816
0.31,Ideal,G,VVS2,62.7,57.0,4.35,4.32,2.72,846
0.5,Premium,G,VVS2,59.6,60.0,5.15,5.18,3.08,1838
0.3,Premium,E,VS2,62.3,58.0,4.32,4.28,2.68,844
0.67,Ideal,G,VVS1,62.4,55.0,5.6,5.62,3.5,2577
2.01,Very Good,I,VS2,59.6,62.0,8.17,8.25,4.89,15919
1.5,Premium,F,VS2,60.9,60.0,7.42,7.35,4.5,13853
1.03,Very Good,G,SI2,62.2,56.0,6.46,6.49,4.03,4374
0.5,Premium,E,SI1,62.0,59.0,5.1,5.06,3.15,1415
0.31,Ideal,D,SI1,62.3,56.0,4.32,4.35,2.7,548
1.56,Good,I,VS2,57.2,62.0,7.72,7.66,4.4,9784
0.31,Ideal,G,VS2,61.4,57.0,4.35,4.45,2.7,544
0.9,Ideal,G,SI1,61.9,59.0,6.16,6.19,3.82,4008
1.5,Premium,F,VS2,,53.0,7.37,7.33,4.56,13506
1.71,Premium,E,SI1,59.1,58.0,7.76,7.8,4.6,14882
0.7,Ideal,I,SI1,62.8,56.0,5.64,5.67,3.55,2287
0.39,Good,G,VVS2,63.4,57.0,4.62,4.65,2.94,894
1.11,Ideal,E,VVS2,62.9,55.0,6.56,6.62,4.14,11074
0.32,Premium,D,VVS2,,60.0,4.37,4.41,2.7,926
0.71,Ideal,I,SI1,62.2,55.0,5.7,5.75,3.56,2376
1.52,Ideal,F,SI1,61.5,55.0,7.44,7.41,4.57,12477
0.36,Ideal,E,VS1,61.6,57.0,4.54,4.58,2.81,852
1.0,Very Good,I,VS1,60.8,59.0,6.39,6.44,3.9,5557
0.5,Ideal,E,VS2,61.4,57.0,5.08,5.11,3.13,1624
0.32,Ideal,E,VS2,61.8,54.0,4.43,4.4,2.73,768
0.79,Fair,G,SI1,65.3,76.0,5.52,5.13,3.35,2362
0.4,Ideal,F,IF,61.9,54.0,4.75,4.81,2.96,1406
0.5,Premium,F,VVS2,62.7,56.0,5.08,5.03,3.17,1987
0.31,Premium,F,VVS1,61.8,59.0,4.35,4.33,2.68,959
0.75,Very Good,H,SI2,61.9,56.0,5.79,5.87,3.61,2228
1.1,Very Good,D,SI2,,63.0,6.76,6.69,3.94,4361
0.36,Ideal,E,SI1,61.9,56.0,4.53,4.58,2.82,631
0.71,Ideal,E,VS2,61.6,56.0,5.71,5.75,3.53,3381
0.62,Good,D,VS2,58.9,64.0,5.62,5.55,3.29,2288
1.54,Premium,I,SI2,61.5,61.0,7.41,7.31,4.53,6278
1.26,Premium,D,SI1,59.5,59.0,7.13,7.06,4.22,7903
0.38,Ideal,G,VS2,62.2,56.0,4.62,4.64,2.88,766
0.71,Very Good,G,VS2,61.8,56.0,5.69,5.74,3.53,2647
0.38,Ideal,G,SI1,60.9,56.0,4.71,4.68,2.86,855
1.01,Premium,J,SI2,62.5,62.0,6.41,6.36,3.99,3563
0.55,Premium,E,VS2,62.3,60.0,5.26,5.18,3.25,2030
0.59,Very Good,I,VS2,60.3,59.0,5.41,5.43,3.27,1445
1.07,Premium,F,SI2,61.8,58.0,6.51,6.57,4.04,4366
0.93,Good,H,VS1,59.1,64.0,6.36,6.27,3.73,3500
1.26,Ideal,H,SI1,61.7,58.0,6.95,6.9,4.27,6476
1.0,Premium,F,SI1,60.3,58.0,6.43,6.47,3.89,5197
1.1,Premium,H,SI2,62.6,57.0,6.6,6.56,4.12,4435
0.8,Good,F,SI1,63.8,59.0,5.83,5.87,3.73,2941
0.31,Ideal,H,VS2,61.2,59.0,4.36,4.4,2.68,515
1.11,Ideal,D,VS2,61.2,57.0,6.69,6.71,4.1,10443
1.0,Premium,H,VS2,59.8,56.0,6.5,6.48,3.88,3819
0.31,Ideal,I,SI1,61.5,55.0,4.36,4.39,2.69,436
0.33,Premium,G,VVS2,61.7,58.0,4.42,4.39,2.72,965
0.32,Good,D,SI1,63.1,57.0,4.37,4.38,2.76,589
0.72,Ideal,E,VS2,61.1,56.0,5.78,5.81,3.54,3601
0.45,Ideal,E,SI2,61.5,55.0,4.92,4.97,3.04,706
1.55,Premium,H,VS2,60.4,60.0,7.39,7.44,4.48,11048
0.34,Ideal,E,SI2,61.4,55.0,4.5,4.52,2.77,454
0.38,Premium,E,VS1,60.2,58.0,4.66,4.71,2.82,1000
0.45,Fair,G,VS1,66.3,56.0,4.82,4.65,3.14,1027
1.02,Premium,D,VS2,59.8,61.0,6.61,6.54,3.93,6909
0.31,Ideal,F,VS2,61.6,55.0,4.36,4.37,2.69,625
0.26,Premium,E,VVS1,61.7,59.0,4.14,4.1,2.54,769
1.53,Ideal,F,SI1,62.5,57.0,7.38,7.31,4.59,11525
0.41,Ideal,E,VS1,61.8,57.0,4.76,4.79,2.95,1079
0.32,Ideal,E,SI1,,54.0,4.42,4.45,2.73,516
1.0,Ideal,E,SI1,61.7,57.0,6.39,6.42,3.95,5555
0.31,Good,G,VS2,63.1,58.0,4.3,4.35,2.73,544
0.42,Very Good,F,VS2,60.1,61.0,4.84,4.88,2.92,790
1.21,Very Good,F,VS1,62.3,58.0,6.76,6.85,4.24,10009
0.81,Premium,G,SI2,62.2,59.0,5.96,5.9,3.69,2616
1.16,Ideal,D,SI2,62.1,54.0,6.79,6.74,4.2,5898
0.34,Premium,E,SI1,59.3,58.0,4.55,4.59,2.71,596
1.76,Premium,E,SI2,62.1,58.0,7.7,7.62,4.74,9580
0.57,Very Good,G,SI1,60.4,58.0,5.37,5.42,3.26,1273
0.32,Very Good,H,VS2,62.7,54.0,4.39,4.41,2.76,505
1.75,Ideal,I,SI1,61.8,56.0,7.67,7.71,4.75,13393
0.7,Very Good,F,VS1,,57.0,5.69,5.72,3.54,2975
1.01,Ideal,F,SI2,61.3,57.0,6.4,6.35,3.91,3777
0.5,Fair,F,SI1,65.1,59.0,5.01,4.92,3.23,994
0.76,Ideal,D,SI1,61.2,57.0,5.88,5.91,3.61,3007
0.35,Good,F,SI1,63.6,54.0,4.51,4.52,2.87,583
1.07,Ideal,F,SI2,62.0,57.0,6.49,6.6,4.06,4678
0.52,Premium,G,SI1,62.7,58.0,5.13,5.07,3.2,1249
0.61,Ideal,E,VS2,61.3,55.0,5.48,5.45,3.35,2373
0.38,Ideal,I,SI1,61.5,56.0,4.67,4.7,2.88,668
0.33,Very Good,I,VVS1,61.7,61.0,4.43,4.45,2.74,608
0.39,Good,F,SI1,63.3,54.0,4.62,4.67,2.94,718
0.91,Very Good,H,VS1,59.4,63.0,6.32,6.28,3.74,4670
1.02,Ideal,G,VS1,62.1,58.0,6.4,6.45,3.99,6857
0.44,Premium,G,SI1,60.1,60.0,4.95,4.86,2.95,990
0.32,Premium,G,VS2,62.5,58.0,4.36,4.38,2.73,561
0.37,Ideal,D,VS2,61.1,56.0,4.64,4.66,2.84,1050
0.33,Ideal,H,IF,61.9,55.0,4.44,4.42,2.74,1114
1.09,Ideal,H,VS2,61.4,57.0,6.61,6.65,4.07,6419
1.13,Ideal,H,VS2,62.0,57.0,6.61,6.69,4.12,6045
1.5,Ideal,I,VS2,62.6,57.0,7.26,7.31,4.56,9586
0.91,Premium,H,SI1,61.4,56.0,6.09,5.97,3.7,2763
0.9,Premium,G,VS2,60.8,61.0,6.22,6.12,3.75,4259
0.41,Ideal,F,VS2,61.0,57.0,4.76,4.81,2.92,863
0.53,Good,E,SI2,63.4,56.0,5.16,5.18,3.28,1141
1.0,Very Good,E,VVS2,59.1,58.0,6.5,6.57,3.86,9815
0.48,Ideal,G,SI1,61.6,55.0,5.06,5.1,3.13,1145
0.9,Very Good,H,VS2,63.7,61.0,6.04,6.07,3.86,4129
0.46,Very Good,F,VS2,59.9,55.0,5.06,5.08,3.04,1258
0.85,Premium,F,VVS2,61.2,60.0,6.1,6.13,3.74,4530
1.28,Premium,G,VS2,61.4,58.0,7.0,6.92,4.27,8458
0.3,Ideal,D,VS2,62.3,56.0,4.32,4.29,2.68,911
0.7,Good,J,SI1,64.3,56.0,5.62,5.57,3.6,1442
0.32,Ideal,G,VS1,61.9,55.0,4.4,4.42,2.73,602
0.23,Premium,F,VVS2,61.3,59.0,3.99,3.94,2.43,571
0.71,Good,H,SI1,63.5,57.0,5.64,5.67,3.59,2096
0.3,Premium,G,IF,58.4,62.0,4.43,4.4,2.58,1071
0.31,Ideal,D,VS2,62.3,55.0,4.37,4.33,2.71,942
1.0,Very Good,D,VS1,60.5,59.0,6.43,6.46,3.9,8077
1.3,Premium,D,SI1,62.2,58.0,6.93,6.83,4.28,7426
0.33,Premium,F,VS2,60.1,58.0,4.45,4.47,2.68,666
0.32,Ideal,G,VVS2,62.0,54.0,4.39,4.42,2.73,708
1.54,Premium,F,SI2,61.1,58.0,7.47,7.36,4.53,9055
0.7,Ideal,I,SI1,62.1,58.0,5.68,5.72,3.54,2083
0.92,Very Good,J,SI1,62.6,58.0,6.18,6.22,3.88,3170
0.64,Ideal,G,VS1,62.3,54.0,5.54,5.56,3.46,2155
0.71,Ideal,F,SI1,62.5,57.0,5.68,5.74,3.57,2262
0.76,Ideal,J,VS2,61.7,56.0,5.85,5.88,3.62,2026
0.52,Very Good,G,VVS1,61.1,58.0,5.19,5.22,3.18,2113
0.25,Ideal,F,VS1,62.1,57.0,4.01,4.04,2.5,595
0.32,Ideal,E,VVS2,62.0,55.0,4.38,4.4,2.72,842
0.32,Premium,G,VS2,62.3,58.0,4.41,4.36,2.73,720
0.76,Ideal,H,VS2,61.9,55.0,5.85,5.88,3.64,3016
0.52,Very Good,H,VS2,63.5,58.0,5.12,5.11,3.25,1385
0.8,Premium,G,VS1,62.5,58.0,5.9,5.94,3.7,3514
1.01,Ideal,D,SI2,62.5,57.0,6.39,6.35,3.98,5206
0.32,Premium,G,VS2,62.0,59.0,4.41,4.37,2.72,720
1.19,Very Good,H,VS2,61.1,58.0,6.78,6.83,4.16,6819
1.26,Very Good,G,SI1,61.7,60.0,6.85,6.9,4.24,6733
0.51,Ideal,E,VS2,62.0,56.0,5.15,5.11,3.18,1781
0.57,Premium,F,VS1,59.9,59.0,5.35,5.4,3.22,1689
0.72,Ideal,E,VS2,60.9,56.0,5.81,5.84,3.55,3301
0.45,Ideal,G,IF,62.0,53.0,4.94,4.99,3.08,1377
0.58,Ideal,F,SI1,62.3,54.0,5.36,5.39,3.35,1401
1.22,Very Good,E,VS2,60.8,59.0,6.87,6.91,4.19,9475
1.43,Very Good,G,VS2,62.2,58.0,7.15,7.18,4.46,10419
0.5,Ideal,H,IF,62.4,54.0,5.1,5.13,3.19,1844
0.59,Very Good,G,SI1,63.0,57.0,5.35,5.38,3.38,1412
1.52,Premium,G,VS2,62.8,60.0,7.26,7.22,4.55,13768
0.3,Fair,F,VS2,65.4,55.0,4.25,4.22,2.77,776
0.4,Ideal,E,VS2,62.4,56.0,4.74,4.71,2.95,975
0.51,Ideal,F,VS1,61.9,56.0,5.17,5.11,3.18,1836
1.3,Premium,I,IF,61.8,58.0,7.0,6.95,4.31,7760
0.7,Ideal,I,VS1,63.0,54.0,5.63,5.7,3.57,2142
1.13,Ideal,D,VVS1,61.5,55.0,6.74,6.69,4.13,13968
0.32,Premium,H,VS1,61.7,58.0,4.41,4.37,2.71,720
1.2,Premium,H,VS2,62.4,59.0,6.73,6.69,4.19,6416
0.6,Premium,G,VVS2,59.7,60.0,5.55,5.5,3.3,2105
1.19,Very Good,J,SI1,60.0,57.0,6.93,6.89,4.15,5390
0.53,Good,E,SI1,62.6,64.0,5.13,5.22,3.24,1282
0.3,Ideal,F,IF,60.8,57.0,4.34,4.38,2.65,873
0.31,Premium,G,SI1,62.6,58.0,4.34,4.29,2.7,593
0.43,Very Good,G,VS1,61.0,58.0,4.89,4.92,2.99,943
0.4,Ideal,G,VS1,62.9,55.0,4.76,4.71,2.98,1104
1.0,Ideal,J,VS1,62.3,56.0,6.43,6.38,3.99,4032
2.01,Ideal,H,VS1,61.9,57.0,8.15,8.05,5.01,17983
1.22,Very Good,J,SI2,62.6,58.0,6.78,6.84,4.26,4652
0.7,Very Good,H,SI1,58.5,65.0,5.81,5.84,3.41,2475
0.24,Very Good,D,VVS2,58.7,61.0,4.04,4.07,2.38,485
1.22,Ideal,I,SI2,60.7,57.0,6.92,6.88,4.19,4714
1.04,Premium,F,VVS2,59.2,58.0,6.68,6.66,3.95,8722
0.91,Very Good,F,SI1,62.2,57.0,6.19,6.25,3.87,4108
0.3,Premium,F,VS1,61.5,59.0,4.33,4.31,2.66,844
0.69,Ideal,G,SI2,62.7,54.0,5.71,5.64,3.56,1711
0.32,Premium,F,VS2,59.4,58.0,4.44,4.48,2.65,645
1.0,Premium,G,SI2,61.4,61.0,6.35,6.32,3.89,3713
2.09,Very Good,F,SI2,63.4,55.0,8.18,8.11,5.16,18640
0.35,Ideal,F,IF,60.9,55.0,4.58,4.61,2.8,1312
0.42,Ideal,I,VVS1,62.5,57.0,4.77,4.8,2.99,884
1.16,Ideal,G,SI2,61.6,55.0,6.8,6.78,4.18,5171
1.51,Very Good,H,VS2,63.1,57.0,7.24,7.21,4.56,8219
0.32,Good,D,IF,57.8,56.0,4.55,4.65,2.66,1252
0.9,Premium,H,VS2,60.4,59.0,6.27,6.24,3.78,4246
0.74,Fair,H,VS1,,63.0,5.63,5.5,3.69,2193
0.41,Very Good,H,VVS2,62.0,56.0,4.77,4.81,2.97,873
1.58,Ideal,I,SI2,62.3,57.0,7.42,7.34,4.6,6441
0.82,Good,F,VS2,,62.2,5.97,6.04,3.66,3363
0.9,Good,E,SI1,63.8,61.0,6.05,6.08,3.87,3391
1.03,Premium,H,SI2,62.3,59.0,6.42,6.46,4.01,4078
0.31,Premium,H,VVS2,61.4,58.0,4.35,4.32,2.66,802
0.43,Very Good,F,VS2,61.0,57.0,4.84,4.87,2.96,905
0.42,Ideal,G,VS2,62.2,54.0,4.8,4.82,2.99,847
0.52,Good,E,SI1,63.7,54.0,5.12,5.15,3.27,1388
1.0,Premium,H,VS2,60.4,58.0,6.51,6.46,3.92,4984
0.25,Very Good,E,VVS2,59.8,59.0,4.07,4.09,2.44,575
0.5,Very Good,H,VS1,61.0,56.0,5.1,5.13,3.12,1598
2.15,Very Good,I,SI2,63.4,56.0,8.2,8.15,5.18,12100
1.13,Ideal,D,VVS2,61.7,57.0,6.65,6.68,4.11,12150
0.6,Ideal,E,VS2,61.2,56.0,5.45,5.44,3.33,2189
0.43,Ideal,G,VS1,61.1,56.0,4.86,4.9,2.98,943
1.02,Ideal,G,I1,61.2,56.0,6.47,6.5,3.97,3459
0.72,Ideal,E,SI1,60.3,57.0,5.83,5.85,3.52,2847
1.21,Premium,J,VVS2,61.7,60.0,6.82,6.85,4.22,5431
0.36,Ideal,D,SI1,60.3,56.0,4.65,4.61,2.79,851
1.51,Premium,J,VS2,59.2,59.0,7.53,7.47,4.44,7553
0.7,Premium,H,VS1,61.8,62.0,5.69,5.63,3.5,2375
0.6,Ideal,F,SI2,61.7,56.0,5.41,5.38,3.33,1562
0.5,Good,G,SI1,62.5,64.0,4.93,4.99,3.1,1197
1.5,Good,H,SI2,64.2,56.0,7.2,7.26,4.64,7161
1.34,Ideal,H,VS2,60.2,56.0,7.23,7.18,4.34,7429
0.5,Good,F,SI2,57.7,62.0,5.22,5.18,3.0,984
1.5,Very Good,G,SI1,62.8,57.0,7.19,7.3,4.55,9996
0.92,Premium,H,VVS2,62.5,58.0,6.25,6.16,3.88,4637
0.7,Very Good,G,SI1,62.5,60.0,5.64,5.68,3.54,2042
1.06,Very Good,F,SI2,61.8,56.4,6.51,6.56,4.04,5258
0.32,Very Good,I,VVS2,63.0,57.0,4.33,4.37,2.74,561
0.25,Very Good,E,VVS1,62.9,58.0,4.01,4.03,2.53,576
1.56,Premium,D,SI1,62.6,58.0,7.36,7.44,4.63,12226
1.2,Premium,F,SI1,62.9,58.0,6.76,6.69,4.23,6435
0.34,Ideal,F,SI2,61.9,54.0,4.51,4.53,2.8,426
0.51,Ideal,F,VS2,60.6,56.0,5.19,5.17,3.14,1687
0.41,Ideal,G,VS2,62.1,57.0,4.78,4.72,2.95,1061
0.41,Premium,D,VVS2,62.2,58.0,4.78,4.8,2.98,1105
1.16,Premium,I,SI1,62.7,57.0,6.76,6.67,4.21,4872
0.5,Fair,E,VS1,56.1,64.0,5.31,5.28,2.97,1950
1.02,Premium,H,SI1,60.3,59.0,6.5,6.44,3.9,4558
0.54,Very Good,E,SI1,59.6,62.0,5.31,5.36,3.18,1559
0.9,Premium,H,VS1,61.8,56.0,6.18,6.16,3.81,4064
1.53,Fair,I,VS2,57.7,69.0,7.6,7.51,4.36,8996
1.01,Very Good,D,SI1,62.2,58.0,6.36,6.4,3.97,5122
0.58,Very Good,G,SI2,59.5,59.0,5.41,5.45,3.23,1197
1.52,Ideal,J,SI1,61.9,57.0,7.33,7.37,4.55,7356
1.5,Premium,D,VS1,62.8,58.0,7.29,7.26,4.57,16793
1.0,Premium,E,VVS2,62.7,60.0,6.32,6.34,3.97,8888
0.27,Ideal,E,VS2,61.0,55.0,4.18,4.2,2.56,577
1.02,Premium,E,SI1,61.5,58.0,6.51,6.46,3.99,5278
1.1,Ideal,E,I1,61.9,56.0,6.59,6.63,4.09,3872
1.59,Ideal,F,VS1,62.9,57.0,7.38,7.48,4.62,17366
0.36,Premium,G,SI2,60.8,58.0,4.61,4.57,2.79,608
1.02,Good,E,SI1,63.7,62.0,6.31,6.4,4.05,4443
0.3,Premium,E,VS1,61.8,58.0,4.31,4.33,2.67,710
0.3,Ideal,I,VS1,62.5,54.0,4.3,4.34,2.7,457
0.72,Ideal,F,VS1,61.1,56.0,5.79,5.76,3.53,3294
1.01,Premium,G,VS2,61.6,60.0,6.51,6.42,3.98,6108
1.0,Fair,F,SI1,62.6,59.0,6.25,6.3,3.93,4925
1.31,Ideal,I,VS1,62.2,57.0,7.0,7.03,4.36,7751
0.3,Ideal,H,VVS2,61.5,56.0,4.34,4.38,2.68,581
1.23,Ideal,E,VVS2,59.9,57.0,6.95,7.03,4.19,13034
1.5,Ideal,E,SI1,60.4,59.0,7.38,7.43,4.47,12265
1.01,Good,E,SI2,63.7,58.0,6.32,6.36,4.04,4666
0.78,Very Good,H,VS1,61.9,57.1,5.87,5.95,3.66,2854
1.1,Premium,J,VS2,61.2,57.0,6.66,6.61,4.06,3696
1.51,Premium,H,SI2,60.2,59.0,7.43,7.33,4.44,8598
0.51,Ideal,H,SI2,61.9,54.0,5.13,5.15,3.18,983
0.35,Ideal,E,VVS1,61.9,56.0,4.53,4.55,2.81,905
0.43,Premium,F,VS1,62.5,58.0,4.85,4.78,3.01,1129
0.5,Very Good,E,SI2,63.1,58.0,5.09,5.05,3.2,1181
0.72,Ideal,H,SI2,60.9,56.0,5.87,5.78,3.55,1901
1.32,Very Good,J,VS2,62.1,57.0,7.01,7.04,4.36,6079
0.42,Premium,F,SI1,60.0,59.0,4.85,4.88,2.92,773
0.25,Very Good,D,VS1,63.0,59.0,3.97,4.0,2.51,436
1.5,Very Good,H,SI2,63.0,58.0,7.2,7.25,4.55,7888
0.72,Ideal,G,VS2,61.7,56.0,5.74,5.78,3.55,3012
1.0,Ideal,E,VS2,62.5,57.0,6.38,6.45,4.01,7177
1.71,Ideal,I,SI2,61.1,55.0,7.78,7.73,4.74,10438
0.5,Ideal,E,VS1,62.0,58.0,5.09,5.14,3.17,1755
1.01,Good,F,SI2,56.9,60.0,6.68,6.64,3.79,4077
1.32,Very Good,H,SI1,62.3,57.0,7.04,6.99,4.37,7270
0.56,Ideal,H,VVS2,61.8,56.0,5.28,5.33,3.28,2118
0.9,Ideal,D,VS2,61.2,56.0,6.2,6.26,3.81,6689
0.46,Ideal,F,VS1,62.7,56.0,4.91,4.94,3.09,1418
0.3,Ideal,G,VS1,61.9,56.0,4.29,4.34,2.67,605
0.7,Premium,D,SI1,62.6,58.0,5.67,5.6,3.53,2550
0.51,Premium,F,VS1,61.4,58.0,5.18,5.15,3.17,1836
0.3,Very Good,F,VS1,59.8,60.0,4.39,4.31,2.6,640
0.31,Premium,G,VS2,60.9,58.0,4.38,4.35,2.66,698
0.32,Ideal,E,SI2,61.6,56.0,4.4,4.43,2.72,427
0.55,Ideal,E,VS2,61.5,57.0,5.25,5.29,3.24,1665
0.75,Ideal,G,SI2,62.5,55.0,5.82,5.77,3.62,2378
0.9,Good,G,SI2,63.7,62.0,6.07,6.01,3.85,3014
0.58,Very Good,I,VVS1,63.0,57.0,5.29,5.34,3.35,1636
1.51,Good,H,SI1,61.8,61.0,7.25,7.32,4.5,9218
1.08,Ideal,H,SI1,62.8,57.0,6.55,6.51,4.1,4964
0.5,Ideal,E,VS2,60.6,59.0,5.1,5.2,3.12,1655
1.26,Ideal,G,VS1,61.6,56.0,6.96,7.03,4.31,9078
0.3,Very Good,G,VS1,61.7,60.0,4.24,4.28,2.63,605
1.11,Premium,G,VS2,60.4,58.0,6.76,6.72,4.07,6445
0.78,Premium,F,SI1,61.5,59.0,5.96,5.88,3.64,2816
1.04,Good,E,SI1,63.8,58.0,6.46,6.39,4.1,5766
0.7,Premium,G,SI2,58.9,59.0,5.73,5.7,3.37,1636
0.32,Ideal,F,VVS2,62.1,56.0,4.4,4.46,2.75,741
0.9,Good,I,VS1,63.5,61.0,5.96,6.01,3.8,3666
0.61,Very Good,I,VS2,62.4,57.0,5.4,5.43,3.38,1572
0.75,Good,F,VS1,64.4,59.0,5.67,5.72,3.66,2953
0.4,Ideal,E,SI2,61.8,55.2,4.75,4.77,2.94,679
1.01,Very Good,G,VS2,62.5,59.0,6.34,6.37,3.97,6204
0.77,Very Good,J,SI2,61.3,58.0,5.84,5.91,3.6,2001
0.41,Very Good,G,SI1,62.9,56.0,4.7,4.75,2.97,719
1.09,Premium,I,VS2,60.1,59.0,6.74,6.67,4.03,5306
1.57,Very Good,H,VS1,62.8,60.0,7.36,7.44,4.65,11605
1.51,Very Good,I,VS1,60.5,60.0,7.42,7.46,4.5,9704
0.38,Ideal,H,SI1,62.0,54.0,4.66,4.72,2.91,671
0.7,Ideal,D,SI2,62.1,56.0,5.67,5.71,3.53,2575
1.54,Ideal,E,VS2,62.0,56.0,7.46,7.43,4.61,14529
0.81,Ideal,G,SI2,,56.0,5.97,6.01,3.69,2789
0.3,Ideal,E,VS2,61.0,56.0,4.36,4.33,2.65,844
0.5,Good,E,SI1,58.5,59.0,5.2,5.23,3.05,1331
0.73,Ideal,I,VVS1,61.9,55.0,5.78,5.82,3.59,2575
1.0,Very Good,E,SI2,63.5,54.0,6.41,6.35,4.05,4480
0.8,Premium,F,VS2,62.4,59.0,5.92,5.85,3.67,3285
1.27,Premium,J,VS2,62.8,58.0,6.96,6.92,4.36,4011
0.75,Premium,D,SI1,62.8,60.0,5.78,5.74,3.62,2903
0.33,Very Good,I,VS2,62.6,58.0,4.34,4.42,2.74,463
1.54,Ideal,G,VVS1,60.8,57.0,7.49,7.45,4.54,16316
0.25,Premium,F,VVS2,62.0,59.0,4.04,3.99,2.49,740
0.74,Ideal,E,VS2,62.6,56.0,5.73,5.81,3.61,3036
1.5,Very Good,H,VS1,63.3,59.0,7.15,7.1,4.51,9173
0.36,Ideal,D,VS1,62.8,55.0,4.55,4.52,2.85,1018
0.27,Very Good,D,VS2,62.0,57.0,4.11,4.15,2.56,470
0.53,Ideal,G,SI1,62.7,55.0,5.15,5.19,3.24,1308
1.61,Very Good,I,SI2,60.9,63.0,7.54,7.5,4.58,7775
0.38,Ideal,F,SI1,60.9,55.0,4.7,4.72,2.87,844
0.86,Very Good,E,VS2,62.3,56.0,6.05,6.08,3.78,4665
0.33,Premium,G,VVS2,60.9,59.0,4.49,4.45,2.72,965
1.01,Fair,F,VS2,65.5,62.0,6.19,6.23,4.07,5501
0.57,Good,G,VS2,58.2,66.0,5.34,5.45,3.14,1816
0.74,Fair,F,VS2,61.1,68.0,5.82,5.75,3.53,2805
1.5,Very Good,I,VVS2,59.7,60.0,7.46,7.62,4.5,10551
